tipo,codigo,nome,nome_norm,uf,area_ha,detalhe,sul,oeste,norte,leste
conservacao,0000.31.0401,PARQUE ESTADUAL VEREDAS DO PERUAÇU,parque estadual veredas do peruacu,MG,31249.76,Parque · Estadual,-15.14879,-44.73476,-14.89734,-44.49593
conservacao,0000.41.3334,PARQUE ESTADUAL VITÓRIO PIASSA,parque estadual vitorio piassa,PR,107.26,Parque · Estadual,-26.20288,-52.68616,-26.18885,-52.67248
conservacao,0000.35.0833,PARQUE ESTADUAL XIXOVÁ-JAPUÍ,parque estadual xixova-japui,SP,881.12,Parque · Estadual,-24.03568,-46.41168,-23.97706,-46.3726
conservacao,0000.51.1903,PARQUE ESTADUAL ZÉ BOLO FLÔ,parque estadual ze bolo flo,MT,51.68,Parque · Estadual,-15.63541,-56.06501,-15.62831,-56.05321
conservacao,0000.22.4806,PARQUE ESTADUAL ZOOBOTÂNICO,parque estadual zoobotanico,PI,108.82,Parque · Estadual,-5.04497,-42.78347,-5.03247,-42.76813
conservacao,0023.11.4908,PARQUE MUNICIPAL CANAÃ,parque municipal canaa,RO,42.5,Parque · Municipal,-9.95134,-63.06112,-9.94408,-63.05311
conservacao,8501.41.4804,PARQUE MUNICIPAL CECÍLIA CARDOSO,parque municipal cecilia cardoso,PR,2.97,Parque · Municipal,-26.24291,-52.66869,-26.24109,-52.66623
conservacao,0320.13.4139,PARQUE MUNICIPAL DA CACIMBA,parque municipal da cacimba,AM,7.17,Parque · Municipal,-2.62776,-60.94869,-2.62516,-60.94551
conservacao,1906.29.4810,PARQUE MUNICIPAL DE MUCUGÊ,parque municipal de mucuge,BA,517.69,Parque · Municipal,-13.01131,-41.36256,-12.98469,-41.32842
conservacao,8203.41.5100,PARQUE MUNICIPAL ERNESTO BERTASO NETO,parque municipal ernesto bertaso neto,PR,304.36,Parque · Municipal,-26.04333,-51.10512,-26.01379,-51.08013
conservacao,1360.29.2321,PARQUE MUNICIPAL NATURAL DA BOA ESPERANÇA,parque municipal natural da boa esperanca,BA,427.24,Parque · Municipal,-14.79132,-39.09379,-14.76985,-39.06514
conservacao,9609.41.4829,PARQUE MUNICIPAL NATURAL DA LAGOA DO PARADO,parque municipal natural da lagoa do parado,PR,3543.4,Parque · Municipal,-25.77606,-48.73247,-25.7071,-48.66619
conservacao,0189.11.4597,PARQUE MUNICIPAL NATURAL DE PIMENTA BUENO,parque municipal natural de pimenta bueno,RO,546.64,Parque · Municipal,-11.74411,-61.49209,-11.7082,-61.47489
conservacao,4730.31.3233,PARQUE MUNICIPAL NATURAL DO BREJO GRANDE,parque municipal natural do brejo grande,MG,223.38,Parque · Municipal,-22.58693,-45.82981,-22.57001,-45.81283
conservacao,0106.11.5098,PARQUE MUNICIPAL NATURAL DOS PARECIS,parque municipal natural dos parecis,RO,1504.86,Parque · Municipal,-10.76364,-65.27725,-10.71427,-65.22036
conservacao,1908.43.4894,PARQUE MUNICIPAL NATURAL MATA DO RIO URUGUAI TEIXEIRA SOARES,parque municipal natural mata do rio uruguai teixeira soares,RS,427.64,Parque · Municipal,-27.51095,-51.95433,-27.4772,-51.92658
conservacao,0570.41.4196,PARQUE MUNICIPAL NATURAL MOZART ROCHA LOURES,parque municipal natural mozart rocha loures,PR,320.16,Parque · Municipal,-26.31821,-52.24373,-26.2919,-52.2233
conservacao,0301.26.4637,PARQUE MUNICIPAL NATURAL SERRA DO MARACUJÁ,parque municipal natural serra do maracuja,PE,10.95,Parque · Municipal,-8.93342,-36.6498,-8.92346,-36.64787
conservacao,0570.41.4204,PARQUE MUNICIPAL NATURAL TAMARINO DE ÁVILA E SILVA,parque municipal natural tamarino de avila e silva,PR,0.0,Parque · Municipal,-26.3874,-52.32792,-26.37865,-52.32051
conservacao,7305.41.5145,PARQUE MUNICIPAL VEU DA NOIVA,parque municipal veu da noiva,PR,24.22,Parque · Municipal,-24.27927,-51.02084,-24.27381,-51.01341
conservacao,0000.00.0135,PARQUE NACIONAL CAVERNAS DO PERUAÇU,parque nacional cavernas do peruacu,MG,56447.96,Parque · Federal,-15.26388,-44.37752,-14.91434,-44.07116
conservacao,0000.00.0136,PARQUE NACIONAL DA AMAZÔNIA,parque nacional da amazonia,"AM, PA",1066287.54,Parque · Federal,-4.94865,-57.47492,-3.65044,-55.99319
conservacao,0000.00.0272,PARQUE NACIONAL DA CHAPADA DAS MESAS,parque nacional da chapada das mesas,MA,159950.88,Parque · Federal,-7.36445,-47.42248,-6.89246,-46.74479
conservacao,0000.00.0137,PARQUE NACIONAL DA CHAPADA DIAMANTINA,parque nacional da chapada diamantina,BA,151818.63,Parque · Federal,-13.32005,-41.54299,-12.45393,-41.13567
conservacao,0000.00.0138,PARQUE NACIONAL DA CHAPADA DOS GUIMARÃES,parque nacional da chapada dos guimaraes,MT,32646.5,Parque · Federal,-15.48068,-55.9795,-15.20876,-55.78625
conservacao,0000.00.0139,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,parque nacional da chapada dos veadeiros,GO,240582.04,Parque · Federal,-14.21633,-47.90742,-13.61845,-46.97436
conservacao,0000.00.2633,PARQUE NACIONAL DA FURNA FEIA,parque nacional da furna feia,RN,8558.71,Parque · Federal,-5.10646,-37.59912,-5.01777,-37.4239
conservacao,0000.00.0140,PARQUE NACIONAL DA LAGOA DO PEIXE,parque nacional da lagoa do peixe,RS,36519.92,Parque · Federal,-31.49118,-51.18729,-31.01326,-50.75421
conservacao,0000.00.0141,PARQUE NACIONAL DA RESTINGA DE JURUBATIBA,parque nacional da restinga de jurubatiba,RJ,14919.18,Parque · Federal,-22.30414,-41.70716,-22.13607,-41.29783
conservacao,0000.00.0142,PARQUE NACIONAL DA SERRA DA BOCAINA,parque nacional da serra da bocaina,"RJ, SP",106564.6,Parque · Federal,-23.37804,-44.96797,-22.70906,-44.40826
conservacao,0000.00.0143,PARQUE NACIONAL DA SERRA DA BODOQUENA,parque nacional da serra da bodoquena,MS,76975.16,Parque · Federal,-21.51305,-56.86173,-20.57025,-56.60929
conservacao,0000.00.0144,PARQUE NACIONAL DA SERRA DA CANASTRA,parque nacional da serra da canastra,MG,197968.69,Parque · Federal,-20.66461,-46.99954,-20.07587,-46.20403
conservacao,0000.00.0145,PARQUE NACIONAL DA SERRA DA CAPIVARA,parque nacional da serra da capivara,PI,100761.51,Parque · Federal,-8.83537,-42.76242,-8.50043,-42.32123
conservacao,0000.00.0146,PARQUE NACIONAL DA SERRA DAS CONFUSÕES,parque nacional da serra das confusoes,PI,823833.73,Parque · Federal,-9.78962,-44.46447,-8.44271,-43.04289
conservacao,0000.00.1909,PARQUE NACIONAL DA SERRA DAS LONTRAS,parque nacional da serra das lontras,BA,11343.61,Parque · Federal,-15.23646,-39.41481,-15.07016,-39.27576
conservacao,0000.00.0148,PARQUE NACIONAL DA SERRA DO CIPÓ,parque nacional da serra do cipo,MG,31639.28,Parque · Federal,-19.54183,-43.63072,-19.2201,-43.45549
conservacao,0000.00.0149,PARQUE NACIONAL DA SERRA DO DIVISOR,parque nacional da serra do divisor,AC,837554.36,Parque · Federal,-9.0657,-73.99121,-7.24356,-72.7635
conservacao,0000.00.3136,PARQUE NACIONAL DA SERRA DO GANDARELA,parque nacional da serra do gandarela,MG,31270.6,Parque · Federal,-20.2467,-43.82025,-19.97056,-43.5165
conservacao,0000.00.0150,PARQUE NACIONAL DA SERRA DO ITAJAÍ,parque nacional da serra do itajai,SC,57528.57,Parque · Federal,-27.28956,-49.35919,-26.98376,-49.0199
conservacao,0000.00.0151,PARQUE NACIONAL DA SERRA DO PARDO,parque nacional da serra do pardo,PA,445391.95,Parque · Federal,-6.13771,-53.45029,-5.48068,-52.56423
conservacao,0000.00.4581,PARQUE NACIONAL DA SERRA DO TEIXEIRA,parque nacional da serra do teixeira,PB,61095.43,Parque · Federal,-7.49465,-37.92775,-7.15647,-37.17441
conservacao,0000.00.0152,PARQUE NACIONAL DA SERRA DOS ÓRGÃOS,parque nacional da serra dos orgaos,RJ,19850.17,Parque · Federal,-22.58506,-43.18099,-22.39236,-42.98094
conservacao,0000.00.0153,PARQUE NACIONAL DA SERRA GERAL,parque nacional da serra geral,"RS, SC",17274.37,Parque · Federal,-29.2579,-50.17312,-29.01055,-49.90672
conservacao,0000.00.0154,PARQUE NACIONAL DA TIJUCA,parque nacional da tijuca,RJ,3958.46,Parque · Federal,-23.00516,-43.34234,-22.9031,-43.19434
conservacao,0000.00.0262,PARQUE NACIONAL DAS ARAUCÁRIAS,parque nacional das araucarias,SC,12809.45,Parque · Federal,-26.86355,-52.02037,-26.66453,-51.78947
conservacao,0000.00.0155,PARQUE NACIONAL DAS EMAS,parque nacional das emas,GO,132786.82,Parque · Federal,-18.34941,-53.11891,-17.86374,-52.73744
conservacao,0000.00.0156,PARQUE NACIONAL DAS NASCENTES DO RIO PARNAIBA,parque nacional das nascentes do rio parnaiba,"BA, MA, PI, TO",749759.94,Parque · Federal,-10.46487,-46.71858,-9.35946,-45.17914
conservacao,0000.00.0157,PARQUE NACIONAL DAS SEMPRE-VIVAS,parque nacional das sempre-vivas,MG,126616.44,Parque · Federal,-17.99108,-43.99817,-17.5857,-43.59752
conservacao,0000.00.0049,PARQUE NACIONAL DE ANAVILHANAS,parque nacional de anavilhanas,AM,350233.88,Parque · Federal,-3.0339,-61.19889,-2.00593,-60.35777
conservacao,0000.00.0158,PARQUE NACIONAL DE APARADOS DA SERRA,parque nacional de aparados da serra,"RS, SC",12966.22,Parque · Federal,-29.25743,-50.17511,-29.10284,-50.01432
conservacao,0000.00.1908,PARQUE NACIONAL DE BOA NOVA,parque nacional de boa nova,BA,12294.58,Parque · Federal,-14.52094,-40.27865,-14.24663,-40.04557
conservacao,0000.00.0159,PARQUE NACIONAL DE BRASÍLIA,parque nacional de brasilia,"DF, GO",42355.24,Parque · Federal,-15.78262,-48.16432,-15.48324,-47.86081
conservacao,0000.00.0160,PARQUE NACIONAL DE CAPARAÓ,parque nacional de caparao,"ES, MG",31750.95,Parque · Federal,-20.61573,-41.86136,-20.30167,-41.70952
conservacao,0000.00.0161,PARQUE NACIONAL DE ILHA GRANDE,parque nacional de ilha grande,"MS, PR",76459.88,Parque · Federal,-24.06848,-54.27051,-23.29158,-53.69868
conservacao,0000.00.0184,PARQUE NACIONAL DE ITATIAIA,parque nacional de itatiaia,"MG, RJ",28085.85,Parque · Federal,-22.46949,-44.77035,-22.24321,-44.55134
conservacao,0000.00.0162,PARQUE NACIONAL DE JERICOACOARA,parque nacional de jericoacoara,CE,8855.36,Parque · Federal,-2.84914,-40.59806,-2.77488,-40.41655
conservacao,0000.00.0163,PARQUE NACIONAL DE PACAÁS NOVOS,parque nacional de pacaas novos,RO,706117.11,Parque · Federal,-11.68876,-64.03769,-10.5221,-62.53575
conservacao,0000.00.0164,PARQUE NACIONAL DE SAINT-HILAIRE/LANGE,parque nacional de saint-hilaire/lange,PR,24302.37,Parque · Federal,-25.85631,-48.71026,-25.54729,-48.54237
conservacao,0000.00.0165,PARQUE NACIONAL DE SÃO JOAQUIM,parque nacional de sao joaquim,SC,49672.02,Parque · Federal,-28.34843,-49.66531,-28.05696,-49.35025
conservacao,0000.00.0166,PARQUE NACIONAL DE SETE CIDADES,parque nacional de sete cidades,PI,6310.81,Parque · Federal,-4.14823,-41.75898,-4.04895,-41.66678
conservacao,0000.00.0167,PARQUE NACIONAL DE UBAJARA,parque nacional de ubajara,CE,6304.4,Parque · Federal,-3.86879,-40.96553,-3.66966,-40.87022
conservacao,0000.00.3410,PARQUE NACIONAL DO ACARI,parque nacional do acari,AM,896420.5,Parque · Federal,-6.75664,-59.88678,-5.65319,-58.8015
conservacao,0000.00.5311,PARQUE NACIONAL DO ALBARDÃO,parque nacional do albardao,RS,1004694.0,Parque · Federal,-34.00214,-53.33905,-32.99198,-51.47628
conservacao,0000.00.1910,PARQUE NACIONAL DO ALTO CARIRI,parque nacional do alto cariri,BA,19260.1,Parque · Federal,-16.50102,-40.11682,-16.28288,-39.85859
conservacao,0000.00.0168,PARQUE NACIONAL DO ARAGUAIA,parque nacional do araguaia,TO,555501.4,Parque · Federal,-11.16708,-50.48504,-9.84249,-49.9367
conservacao,0000.00.3652,PARQUE NACIONAL DO BOQUEIRÃO DA ONÇA,parque nacional do boqueirao da onca,BA,346908.44,Parque · Federal,-10.37109,-42.2212,-9.71381,-40.74049
conservacao,0000.00.0169,PARQUE NACIONAL DO CABO ORANGE,parque nacional do cabo orange,AP,657324.83,Parque · Federal,2.8074,-51.57384,4.51865,-50.85311
conservacao,0000.00.0170,PARQUE NACIONAL DO CATIMBAU,parque nacional do catimbau,PE,62239.37,Parque · Federal,-8.60952,-37.55896,-8.38829,-37.18259
conservacao,0000.00.0171,PARQUE NACIONAL DO DESCOBRIMENTO,parque nacional do descobrimento,BA,22607.71,Parque · Federal,-17.20647,-39.41813,-16.97757,-39.1978
conservacao,0000.00.0172,PARQUE NACIONAL DO IGUAÇU,parque nacional do iguacu,PR,169850.63,Parque · Federal,-25.69421,-54.48743,-25.05245,-53.62283
conservacao,0000.00.0267,PARQUE NACIONAL DO JAMANXIM,parque nacional do jamanxim,PA,862880.03,Parque · Federal,-6.18577,-56.44159,-5.02675,-55.25688
conservacao,0000.00.0173,PARQUE NACIONAL DO JAÚ,parque nacional do jau,AM,2367323.17,Parque · Federal,-2.97313,-63.98503,-1.54863,-61.35272
conservacao,0000.00.0281,PARQUE NACIONAL DO JURUENA,parque nacional do juruena,"AM, MT",1957013.52,Parque · Federal,-9.20057,-59.36739,-6.88187,-57.6652
conservacao,0000.00.0174,PARQUE NACIONAL DO MONTE RORAIMA,parque nacional do monte roraima,RR,116749.41,Parque · Federal,4.80292,-60.73634,5.27191,-60.09123
conservacao,0000.00.0175,PARQUE NACIONAL DO PANTANAL MATOGROSSENSE,parque nacional do pantanal matogrossense,MT,183094.59,Parque · Federal,-17.86414,-57.69275,-17.43148,-57.15497
conservacao,0000.00.0176,PARQUE NACIONAL DO PAU BRASIL,parque nacional do pau brasil,BA,18934.23,Parque · Federal,-16.5837,-39.35762,-16.42462,-39.15076
conservacao,0000.00.0177,PARQUE NACIONAL DO PICO DA NEBLINA,parque nacional do pico da neblina,AM,2252546.46,Parque · Federal,-0.39398,-66.90491,1.0332,-65.02601
conservacao,0000.00.0264,PARQUE NACIONAL DO RIO NOVO,parque nacional do rio novo,PA,538108.45,Parque · Federal,-8.27668,-57.11546,-7.2069,-55.7203
conservacao,0000.00.0178,PARQUE NACIONAL DO SUPERAGUI,parque nacional do superagui,PR,33860.39,Parque · Federal,-25.48919,-48.34368,-25.20661,-48.02385
conservacao,0000.00.0179,PARQUE NACIONAL DO VIRUÁ,parque nacional do virua,RR,280982.32,Parque · Federal,0.93739,-61.35699,1.71618,-60.82875
conservacao,0000.00.0284,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,parque nacional dos campos amazonicos,"AM, MT, RO",961307.54,Parque · Federal,-9.03777,-62.10042,-7.69913,-60.42821
conservacao,0000.00.3519,PARQUE NACIONAL DOS CAMPOS FERRUGINOSOS,parque nacional dos campos ferruginosos,PA,78884.0,Parque · Federal,-6.39457,-50.37602,-6.15607,-49.79984
conservacao,0000.00.0277,PARQUE NACIONAL DOS CAMPOS GERAIS,parque nacional dos campos gerais,PR,21298.76,Parque · Federal,-25.2111,-50.07044,-24.96152,-49.87689
conservacao,0000.00.0180,PARQUE NACIONAL DOS LENÇÓIS MARANHENSES,parque nacional dos lencois maranhenses,MA,157173.63,Parque · Federal,-2.74342,-43.49229,-2.31848,-42.75151
conservacao,0000.00.0182,PARQUE NACIONAL E HISTÓRICO DO MONTE PASCOAL,parque nacional e historico do monte pascoal,BA,22239.4,Parque · Federal,-16.92868,-39.4268,-16.80012,-39.11515
conservacao,0000.00.0183,PARQUE NACIONAL GRANDE SERTÃO VEREDAS,parque nacional grande sertao veredas,"BA, MG",230853.29,Parque · Federal,-15.42501,-46.08104,-14.74257,-45.60136
conservacao,0000.00.3137,PARQUE NACIONAL GUARICANA,parque nacional guaricana,PR,49286.13,Parque · Federal,-25.87589,-48.99531,-25.59124,-48.73259
conservacao,0000.00.1633,PARQUE NACIONAL MAPINGUARI,parque nacional mapinguari,"AM, RO",1775085.11,Parque · Federal,-9.61041,-65.68065,-7.39912,-63.56804
conservacao,0000.00.2874,PARQUE NACIONAL MARINHO DAS ILHAS DOS CURRAIS,parque nacional marinho das ilhas dos currais,PR,1359.68,Parque · Federal,-25.76355,-48.38186,-25.72077,-48.32298
conservacao,0000.00.0186,PARQUE NACIONAL MARINHO DE FERNANDO DE NORONHA,parque nacional marinho de fernando de noronha,PE,10932.58,Parque · Federal,-3.91549,-32.48378,-3.79133,-32.34767
conservacao,0000.00.0185,PARQUE NACIONAL MARINHO DOS ABROLHOS,parque nacional marinho dos abrolhos,BA,87945.66,Parque · Federal,-18.15048,-39.09037,-17.41714,-38.5587
conservacao,0000.00.0187,PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE,parque nacional montanhas do tumucumaque,"AP, PA",3865125.56,Parque · Federal,0.68409,-54.79271,3.50898,-51.57215
conservacao,0000.00.1626,PARQUE NACIONAL NASCENTES DO LAGO JARI,parque nacional nascentes do lago jari,AM,808598.7,Parque · Federal,-6.38844,-63.16902,-5.15249,-62.01943
conservacao,0000.00.0188,PARQUE NACIONAL SERRA DA CUTIA,parque nacional serra da cutia,RO,283498.13,Parque · Federal,-11.93218,-64.88205,-11.38239,-63.97804
conservacao,0000.00.0189,PARQUE NACIONAL SERRA DA MOCIDADE,parque nacional serra da mocidade,"AM, RR",359371.13,Parque · Federal,0.63469,-62.53764,1.71306,-61.6183
conservacao,0000.00.0147,PARQUE NACIONAL SERRA DE ITABAIANA,parque nacional serra de itabaiana,SE,8024.63,Parque · Federal,-10.83812,-37.42155,-10.71045,-37.27875
conservacao,4902.43.5199,PARQUE NATURAL MORRO DO OSSO,parque natural morro do osso,RS,128.31,Parque · Municipal,-30.12448,-51.24956,-30.11372,-51.231
conservacao,0305.51.3875,PARQUE NATURAL MUNCIPAL PAULO VIRIATO CORREA DA COSTA,parque natural muncipal paulo viriato correa da costa,MT,20.96,Parque · Municipal,-11.50917,-54.87399,-11.50575,-54.86605
conservacao,6224.51.4623,"PARQUE NATURAL MUNICIPAL ""O SEMEADOR""","parque natural municipal ""o semeador""",MT,12.47,Parque · Municipal,-13.81998,-56.08932,-13.8137,-56.08328
conservacao,8204.41.4838,PARQUE NATURAL MUNICIPAL (PNM) DO RIBEIRÃO DOS ALMEIDAS,parque natural municipal (pnm) do ribeirao dos almeidas,PR,10.22,Parque · Municipal,-25.61308,-48.54815,-25.60625,-48.53603
conservacao,8204.41.4839,PARQUE NATURAL MUNICIPAL (PNM) DO RIO DAS PEDRAS,parque natural municipal (pnm) do rio das pedras,PR,6.84,Parque · Municipal,-25.52398,-48.64981,-25.51926,-48.64831
conservacao,7602.51.4707,PARQUE NATURAL MUNICIPAL ÁGUAS CLARAS,parque natural municipal aguas claras,MT,16.81,Parque · Municipal,-16.45698,-54.54804,-16.45384,-54.53898
conservacao,7859.51.5165,PARQUE NATURAL MUNICIPAL ÁGUAS DO ARAGUAIA,parque natural municipal aguas do araguaia,MT,66.01,Parque · Municipal,-11.62591,-50.68542,-11.61676,-50.66377
conservacao,0570.41.4182,PARQUE NATURAL MUNICIPAL ANTÔNIO SANSÃO PACHECO,parque natural municipal antonio sansao pacheco,PR,146.7,Parque · Municipal,-26.31514,-52.28194,-26.28848,-52.26745
conservacao,7602.51.4610,PARQUE NATURAL MUNICIPAL APIDO  PARU,parque natural municipal apido  paru,MT,15.92,Parque · Municipal,-16.46643,-54.65126,-16.46083,-54.64609
conservacao,6701.42.4814,PARQUE NATURAL MUNICIPAL ARMANDO ROSA,parque natural municipal armando rosa,SC,50.74,Parque · Municipal,-26.4564,-53.4745,-26.45034,-53.458
conservacao,8107.31.4440,PARQUE NATURAL MUNICIPAL ARMIM JACINTO BORGES,parque natural municipal armim jacinto borges,MG,22.7,Parque · Municipal,-20.33953,-44.23967,-20.33191,-44.2263
conservacao,4807.51.4576,PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI,parque natural municipal augusto ruschi,MT,49.51,Parque · Municipal,-15.96106,-54.97197,-15.95418,-54.96175
conservacao,4990.35.2587,PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI,parque natural municipal augusto ruschi,SP,243.62,Parque · Municipal,-23.0779,-45.94652,-23.05581,-45.9275
conservacao,1870.43.1975,PARQUE NATURAL MUNICIPAL BANHADO DA IMPERATRIZ,parque natural municipal banhado da imperatriz,RS,675.61,Parque · Municipal,-29.76214,-51.14278,-29.72858,-51.10169
conservacao,0250.33.2789,PARQUE NATURAL MUNICIPAL BARÃO DE MAUÁ,parque natural municipal barao de maua,RJ,115.7,Parque · Municipal,-22.72728,-43.2136,-22.71858,-43.18397
conservacao,0115.32.4119,PARQUE NATURAL MUNICIPAL BERRA ONÇA,parque natural municipal berra onca,ES,106.21,Parque · Municipal,-20.21587,-41.27051,-20.20473,-41.2553
conservacao,2600.24.4944,PARQUE NATURAL MUNICIPAL BOCA DA MATA,parque natural municipal boca da mata,RN,313.8,Parque · Municipal,-5.67688,-35.41849,-5.65047,-35.39328
conservacao,5030.35.2578,PARQUE NATURAL MUNICIPAL BORORÉ,parque natural municipal borore,SP,168.42,Parque · Municipal,-23.81381,-46.6685,-23.78224,-46.64217
conservacao,0455.33.1786,PARQUE NATURAL MUNICIPAL BOSQUE DA BARRA,parque natural municipal bosque da barra,RJ,54.41,Parque · Municipal,-22.99982,-43.37601,-22.99353,-43.36634
conservacao,0308.35.4799,PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA,parque natural municipal cabeceiras do aricanduva,SP,226.96,Parque · Municipal,-23.636,-46.4211,-23.60923,-46.39431
conservacao,1405.33.4802,PARQUE NATURAL MUNICIPAL CACHOEIRA DA AMOROSA,parque natural municipal cachoeira da amorosa,RJ,10.17,Parque · Municipal,-22.08281,-41.9624,-22.07709,-41.95768
conservacao,3536.13.5011,PARQUE NATURAL MUNICIPAL CACHOEIRA DAS ORQUÍDEAS,parque natural municipal cachoeira das orquideas,AM,842.59,Parque · Municipal,-2.04677,-60.00678,-1.99082,-59.98227
conservacao,4508.33.4592,PARQUE NATURAL MUNICIPAL CACHOEIRA DE SÃO LEANDRO,parque natural municipal cachoeira de sao leandro,RJ,5.68,Parque · Municipal,-22.14124,-43.57258,-22.137,-43.57004
conservacao,5537.31.4699,PARQUE NATURAL MUNICIPAL CACHOEIRA DE SARZEDO,parque natural municipal cachoeira de sarzedo,MG,13.05,Parque · Municipal,-20.03202,-44.14007,-20.02653,-44.12775
conservacao,0503.32.4245,PARQUE NATURAL MUNICIPAL CACHOEIRA DO CAIADO,parque natural municipal cachoeira do caiado,ES,0.0,Parque · Municipal,-20.65133,-40.96122,-20.65049,-40.95872
