ponto_id,conglomerado,regiao,uf,municipio,lon,lat,bioma
2120,GO_428,Centro-oeste,GO,Santa Rosa de Goiás,-49.499999,-16.019998,Cerrado
2273,GO_57,Centro-oeste,GO,Santa Tereza de Goiás,-48.960002,-13.500000,Cerrado
1790,GO_130,Centro-oeste,GO,Santa Terezinha de Goiás,-49.860000,-14.040001,Cerrado
1856,GO_186,Centro-oeste,GO,Santa Terezinha de Goiás,-49.680000,-14.399998,Cerrado
1857,GO_187,Centro-oeste,GO,Santa Terezinha de Goiás,-49.499999,-14.399998,Cerrado
2373,GO_663,Centro-oeste,GO,Santo Antônio da Barra,-50.579998,-17.459998,Cerrado
2153,GO_458,Centro-oeste,GO,Santo Antônio do Descoberto,-48.240000,-16.199999,Cerrado
2244,GO_542,Centro-oeste,GO,Senador Canedo,-49.139998,-16.740000,Cerrado
2471,GO_748,Centro-oeste,GO,Serranópolis,-52.559999,-18.000000,Cerrado
2472,GO_749,Centro-oeste,GO,Serranópolis,-52.379999,-18.000000,Cerrado
2474,GO_750,Centro-oeste,GO,Serranópolis,-52.199998,-18.000000,Cerrado
2506,GO_781,Centro-oeste,GO,Serranópolis,-52.559999,-18.180000,Cerrado
2507,GO_782,Centro-oeste,GO,Serranópolis,-52.379999,-18.180000,Cerrado
2508,GO_783,Centro-oeste,GO,Serranópolis,-52.199998,-18.180000,Cerrado
2509,GO_784,Centro-oeste,GO,Serranópolis,-52.020002,-18.180000,Cerrado
2510,GO_785,Centro-oeste,GO,Serranópolis,-51.840002,-18.180000,Cerrado
2541,GO_812,Centro-oeste,GO,Serranópolis,-52.379999,-18.360001,Cerrado
2542,GO_813,Centro-oeste,GO,Serranópolis,-52.199998,-18.360001,Cerrado
2543,GO_814,Centro-oeste,GO,Serranópolis,-52.020002,-18.360001,Cerrado
2544,GO_815,Centro-oeste,GO,Serranópolis,-51.840002,-18.360001,Cerrado
2571,GO_840,Centro-oeste,GO,Serranópolis,-52.020002,-18.540001,Cerrado
2572,GO_841,Centro-oeste,GO,Serranópolis,-51.840002,-18.540001,Cerrado
2182,GO_487,Centro-oeste,GO,Silvânia,-48.420000,-16.379999,Cerrado
2213,GO_514,Centro-oeste,GO,Silvânia,-48.780002,-16.560000,Cerrado
2214,GO_515,Centro-oeste,GO,Silvânia,-48.600001,-16.560000,Cerrado
2215,GO_516,Centro-oeste,GO,Silvânia,-48.420000,-16.560000,Cerrado
2246,GO_544,Centro-oeste,GO,Silvânia,-48.780002,-16.740000,Cerrado
2247,GO_545,Centro-oeste,GO,Silvânia,-48.600001,-16.740000,Cerrado
2281,GO_577,Centro-oeste,GO,Silvânia,-48.600001,-16.920001,Cerrado
1876,GO_203,Centro-oeste,GO,Simolândia,-46.620000,-14.399998,Cerrado
1877,GO_204,Centro-oeste,GO,Simolândia,-46.439999,-14.399998,Cerrado
1058,BA_948,Centro-oeste,GO,São Domingos,-46.259999,-13.319999,Cerrado
2413,GO_70,Centro-oeste,GO,São Domingos,-46.620000,-13.500000,Cerrado
2424,GO_71,Centro-oeste,GO,São Domingos,-46.439999,-13.500000,Cerrado
2435,GO_71_C,Centro-oeste,GO,São Domingos,-46.350001,-13.589998,Cerrado
2436,GO_71_M,Centro-oeste,GO,São Domingos,-46.394998,-13.634999,Cerrado
2437,GO_71_P18,Centro-oeste,GO,São Domingos,-46.417498,-13.567502,Cerrado
2438,GO_71_P22,Centro-oeste,GO,São Domingos,-46.327500,-13.567502,Cerrado
2439,GO_72,Centro-oeste,GO,São Domingos,-46.259999,-13.500000,Cerrado
2449,GO_72_P26,Centro-oeste,GO,São Domingos,-46.192501,-13.589998,Cerrado
2450,GO_72_P30,Centro-oeste,GO,São Domingos,-46.237498,-13.612498,Cerrado
2628,GO_95,Centro-oeste,GO,São Domingos,-46.800000,-13.680000,Cerrado
2629,GO_96,Centro-oeste,GO,São Domingos,-46.620000,-13.680000,Cerrado
2630,GO_97,Centro-oeste,GO,São Domingos,-46.439999,-13.680000,Cerrado
2631,GO_98,Centro-oeste,GO,São Domingos,-46.259999,-13.680000,Cerrado
2095,GO_404,Centro-oeste,GO,São Francisco de Goiás,-49.319999,-15.839998,Cerrado
1840,GO_171,Centro-oeste,GO,São João d'Aliança,-47.340002,-14.220002,Cerrado
1841,GO_172,Centro-oeste,GO,São João d'Aliança,-47.160001,-14.220002,Cerrado
1870,GO_199,Centro-oeste,GO,São João d'Aliança,-47.340002,-14.399998,Cerrado
1900,GO_225,Centro-oeste,GO,São João d'Aliança,-47.699998,-14.579999,Cerrado
1901,GO_226,Centro-oeste,GO,São João d'Aliança,-47.519998,-14.579999,Cerrado
1902,GO_227,Centro-oeste,GO,São João d'Aliança,-47.340002,-14.579999,Cerrado
1932,GO_254,Centro-oeste,GO,São João d'Aliança,-47.519998,-14.759999,Cerrado
1933,GO_255,Centro-oeste,GO,São João d'Aliança,-47.340002,-14.759999,Cerrado
2236,GO_535,Centro-oeste,GO,São João da Paraúna,-50.400002,-16.740000,Cerrado
1951,GO_272,Centro-oeste,GO,São Luiz do Norte,-49.319999,-14.940000,Cerrado
1952,GO_273,Centro-oeste,GO,São Luiz do Norte,-49.139998,-14.940000,Cerrado
2172,GO_476,Centro-oeste,GO,São Luís de Montes Belos,-50.400002,-16.379999,Cerrado
2203,GO_505,Centro-oeste,GO,São Luís de Montes Belos,-50.400002,-16.560000,Cerrado
1735,GO_1,Centro-oeste,GO,São Miguel do Araguaia,-50.400002,-12.780002,Cerrado
1736,GO_10,Centro-oeste,GO,São Miguel do Araguaia,-50.400002,-13.139999,Cerrado
1747,GO_11,Centro-oeste,GO,São Miguel do Araguaia,-50.220001,-13.139999,Cerrado
1780,GO_12,Centro-oeste,GO,São Miguel do Araguaia,-50.040001,-13.139999,Cerrado
1789,GO_13,Centro-oeste,GO,São Miguel do Araguaia,-49.860000,-13.139999,Cerrado
1871,GO_2,Centro-oeste,GO,São Miguel do Araguaia,-50.400002,-12.959998,Cerrado
1916,GO_24,Centro-oeste,GO,São Miguel do Araguaia,-50.579998,-13.319999,Cerrado
1927,GO_25,Centro-oeste,GO,São Miguel do Araguaia,-50.400002,-13.319999,Cerrado
1938,GO_26,Centro-oeste,GO,São Miguel do Araguaia,-50.220001,-13.319999,Cerrado
1948,GO_27,Centro-oeste,GO,São Miguel do Araguaia,-50.040001,-13.319999,Cerrado
1959,GO_28,Centro-oeste,GO,São Miguel do Araguaia,-49.860000,-13.319999,Cerrado
1979,GO_3,Centro-oeste,GO,São Miguel do Araguaia,-50.220001,-12.959998,Cerrado
2089,GO_4,Centro-oeste,GO,São Miguel do Araguaia,-50.040001,-12.959998,Cerrado
2185,GO_49,Centro-oeste,GO,São Miguel do Araguaia,-50.400002,-13.500000,Cerrado
2197,GO_50,Centro-oeste,GO,São Miguel do Araguaia,-50.220001,-13.500000,Cerrado
2208,GO_51,Centro-oeste,GO,São Miguel do Araguaia,-50.040001,-13.500000,Cerrado
2622,GO_9,Centro-oeste,GO,São Miguel do Araguaia,-50.579998,-13.139999,Cerrado
2280,GO_576,Centro-oeste,GO,São Miguel do Passa Quatro,-48.780002,-16.920001,Cerrado
2317,GO_609,Centro-oeste,GO,São Miguel do Passa Quatro,-48.600001,-17.100002,Cerrado
2617,GO_882,Centro-oeste,GO,São Simão,-50.579998,-19.079998,Mata Atlântica
1939,GO_260,Centro-oeste,GO,Sítio d'Abadia,-46.259999,-14.759999,Cerrado
1940,GO_261,Centro-oeste,GO,Sítio d'Abadia,-46.079998,-14.759999,Cerrado
2380,GO_67,Centro-oeste,GO,Teresina de Goiás,-47.160001,-13.500000,Cerrado
2626,GO_93,Centro-oeste,GO,Teresina de Goiás,-47.160001,-13.680000,Cerrado
2209,GO_510,Centro-oeste,GO,Trindade,-49.499999,-16.560000,Cerrado
2242,GO_540,Centro-oeste,GO,Trindade,-49.499999,-16.740000,Cerrado
2284,GO_58,Centro-oeste,GO,Trombas,-48.780002,-13.500000,Cerrado
2295,GO_59,Centro-oeste,GO,Trombas,-48.600001,-13.500000,Cerrado
2564,GO_834,Centro-oeste,GO,Três Ranchos,-47.699998,-18.360001,Cerrado
2408,GO_696,Centro-oeste,GO,Turvelândia,-50.400002,-17.639999,Cerrado
2409,GO_697,Centro-oeste,GO,Turvelândia,-50.220001,-17.639999,Cerrado
2448,GO_729,Centro-oeste,GO,Turvelândia,-50.400002,-17.819999,Cerrado
2485,GO_761,Centro-oeste,GO,Turvelândia,-50.220001,-18.000000,Cerrado
2204,GO_506,Centro-oeste,GO,Turvânia,-50.220001,-16.560000,Cerrado
2205,GO_507,Centro-oeste,GO,Turvânia,-50.040001,-16.560000,Cerrado
1788,GO_129,Centro-oeste,GO,Uirapuru,-50.040001,-14.040001,Cerrado
1824,GO_156,Centro-oeste,GO,Uirapuru,-50.040001,-14.220002,Cerrado
1825,GO_157,Centro-oeste,GO,Uirapuru,-49.860000,-14.220002,Cerrado
2039,GO_352,Centro-oeste,GO,Uruana,-49.680000,-15.480001,Cerrado
2067,GO_379,Centro-oeste,GO,Uruana,-49.680000,-15.660002,Cerrado
1795,GO_136,Centro-oeste,GO,Uruaçu,-48.780002,-14.040001,Cerrado
1831,GO_162,Centro-oeste,GO,Uruaçu,-48.960002,-14.220002,Cerrado
1859,GO_189,Centro-oeste,GO,Uruaçu,-49.139998,-14.399998,Cerrado
1890,GO_216,Centro-oeste,GO,Uruaçu,-49.319999,-14.579999,Cerrado
1891,GO_217,Centro-oeste,GO,Uruaçu,-49.139998,-14.579999,Cerrado
2387,GO_676,Centro-oeste,GO,Urutaí,-48.240000,-17.459998,Cerrado
2311,GO_603,Centro-oeste,GO,Varjão,-49.680000,-17.100002,Cerrado
2312,GO_604,Centro-oeste,GO,Varjão,-49.499999,-17.100002,Cerrado
2248,GO_546,Centro-oeste,GO,Vianópolis,-48.420000,-16.740000,Cerrado
2282,GO_578,Centro-oeste,GO,Vianópolis,-48.420000,-16.920001,Cerrado
2411,GO_699,Centro-oeste,GO,Vicentinópolis,-49.860000,-17.639999,Cerrado
2454,GO_732,Centro-oeste,GO,Vicentinópolis,-49.860000,-17.819999,Cerrado
1934,GO_256,Centro-oeste,GO,Vila Boa,-47.160001,-14.759999,Cerrado
1964,GO_284,Centro-oeste,GO,Vila Boa,-47.160001,-14.940000,Cerrado
1965,GO_285,Centro-oeste,GO,Vila Boa,-46.980001,-14.940000,Cerrado
1997,GO_313,Centro-oeste,GO,Vila Boa,-46.980001,-15.120000,Cerrado
1954,GO_275,Centro-oeste,GO,Vila Propício,-48.780002,-14.940000,Cerrado
1984,GO_303,Centro-oeste,GO,Vila Propício,-48.780002,-15.120000,Cerrado
2013,GO_329,Centro-oeste,GO,Vila Propício,-48.960002,-15.300001,Cerrado
2015,GO_330,Centro-oeste,GO,Vila Propício,-48.780002,-15.300001,Cerrado
2016,GO_331,Centro-oeste,GO,Vila Propício,-48.600001,-15.300001,Cerrado
2043,GO_356,Centro-oeste,GO,Vila Propício,-48.960002,-15.480001,Cerrado
2044,GO_357,Centro-oeste,GO,Vila Propício,-48.780002,-15.480001,Cerrado
1931,GO_253,Centro-oeste,GO,Água Fria de Goiás,-47.699998,-14.759999,Cerrado
1960,GO_280,Centro-oeste,GO,Água Fria de Goiás,-47.879999,-14.940000,Cerrado
1961,GO_281,Centro-oeste,GO,Água Fria de Goiás,-47.699998,-14.940000,Cerrado
1988,GO_307,Centro-oeste,GO,Água Fria de Goiás,-48.059999,-15.120000,Cerrado
2493,GO_769,Centro-oeste,GO,Água Limpa,-48.780002,-18.000000,Mata Atlântica
2530,GO_802,Centro-oeste,GO,Água Limpa,-48.780002,-18.180000,Mata Atlântica
3001,MA_45,Nordeste,MA,Alcântara,-44.460002,-2.160002,Amazônia
3094,MA_55,Nordeste,MA,Alcântara,-44.639998,-2.339998,Amazônia
3101,MA_56,Nordeste,MA,Alcântara,-44.460002,-2.339998,Amazônia
3218,MA_69,Nordeste,MA,Alcântara,-44.639998,-2.519999,Amazônia
2864,MA_331_L,Nordeste,MA,Aldeias Altas,-43.559999,-4.454999,Cerrado
2865,MA_332,Nordeste,MA,Aldeias Altas,-43.379999,-4.319999,Cerrado
2894,MA_356_E,Nordeste,MA,Aldeias Altas,-43.605001,-4.500000,Cerrado
2895,MA_357,Nordeste,MA,Aldeias Altas,-43.559999,-4.500000,Cerrado
2896,MA_358,Nordeste,MA,Aldeias Altas,-43.379999,-4.500000,Cerrado
2897,MA_359,Nordeste,MA,Aldeias Altas,-43.199998,-4.500000,Cerrado
2823,MA_295,Nordeste,MA,Altamira do Maranhão,-45.540001,-4.139999,Amazônia
2824,MA_296,Nordeste,MA,Altamira do Maranhão,-45.360000,-4.139999,Amazônia
2830,MA_301,Nordeste,MA,Alto Alegre do Maranhão,-44.460002,-4.139999,Cerrado
2763,MA_241,Nordeste,MA,Alto Alegre do Pindaré,-46.079998,-3.779998,Amazônia
2764,MA_242,Nordeste,MA,Alto Alegre do Pindaré,-45.900002,-3.779998,Amazônia
2765,MA_243,Nordeste,MA,Alto Alegre do Pindaré,-45.720001,-3.779998,Amazônia
2790,MA_266,Nordeste,MA,Alto Alegre do Pindaré,-46.079998,-3.959998,Amazônia
2819,MA_291,Nordeste,MA,Alto Alegre do Pindaré,-46.259999,-4.139999,Amazônia
3339,MA_803,Nordeste,MA,Alto Parnaíba,-46.259999,-8.819999,Cerrado
3340,MA_804,Nordeste,MA,Alto Parnaíba,-46.079998,-8.819999,Cerrado
3344,MA_808,Nordeste,MA,Alto Parnaíba,-46.439999,-9.000000,Cerrado
3345,MA_809,Nordeste,MA,Alto Parnaíba,-46.259999,-9.000000,Cerrado
3346,MA_810,Nordeste,MA,Alto Parnaíba,-46.079998,-9.000000,Cerrado
3348,MA_812,Nordeste,MA,Alto Parnaíba,-46.620000,-9.180000,Cerrado
3349,MA_813,Nordeste,MA,Alto Parnaíba,-46.439999,-9.180000,Cerrado
3350,MA_814,Nordeste,MA,Alto Parnaíba,-46.259999,-9.180000,Cerrado
3351,MA_815,Nordeste,MA,Alto Parnaíba,-46.079998,-9.180000,Cerrado
3354,MA_818,Nordeste,MA,Alto Parnaíba,-46.439999,-9.360001,Cerrado
3355,MA_819,Nordeste,MA,Alto Parnaíba,-46.259999,-9.360001,Cerrado
3356,MA_820,Nordeste,MA,Alto Parnaíba,-46.079998,-9.360001,Cerrado
3357,MA_821,Nordeste,MA,Alto Parnaíba,-45.900002,-9.360001,Cerrado
3358,MA_822,Nordeste,MA,Alto Parnaíba,-46.439999,-9.540001,Cerrado
3359,MA_823,Nordeste,MA,Alto Parnaíba,-46.259999,-9.540001,Cerrado
3360,MA_824,Nordeste,MA,Alto Parnaíba,-46.079998,-9.540001,Cerrado
3361,MA_825,Nordeste,MA,Alto Parnaíba,-45.900002,-9.540001,Cerrado
3362,MA_826,Nordeste,MA,Alto Parnaíba,-46.620000,-9.720002,Cerrado
3363,MA_827,Nordeste,MA,Alto Parnaíba,-46.439999,-9.720002,Cerrado
3364,MA_828,Nordeste,MA,Alto Parnaíba,-46.259999,-9.720002,Cerrado
3365,MA_829,Nordeste,MA,Alto Parnaíba,-46.079998,-9.720002,Cerrado
3367,MA_830,Nordeste,MA,Alto Parnaíba,-45.900002,-9.720002,Cerrado
3368,MA_831,Nordeste,MA,Alto Parnaíba,-46.439999,-9.899998,Cerrado
3369,MA_832,Nordeste,MA,Alto Parnaíba,-46.259999,-9.899998,Cerrado
3370,MA_833,Nordeste,MA,Alto Parnaíba,-46.079998,-9.899998,Cerrado
3371,MA_834,Nordeste,MA,Alto Parnaíba,-45.900002,-9.899998,Cerrado
3372,MA_835,Nordeste,MA,Alto Parnaíba,-46.259999,-10.079999,Cerrado
3373,MA_836,Nordeste,MA,Alto Parnaíba,-46.079998,-10.079999,Cerrado
3374,MA_837,Nordeste,MA,Alto Parnaíba,-45.900002,-10.079999,Cerrado
2634,MA_10,Nordeste,MA,Amapá do Maranhão,-45.900002,-1.620000,Amazônia
2941,MA_396,Nordeste,MA,Amarante do Maranhão,-46.800000,-4.860001,Amazônia
2979,MA_426,Nordeste,MA,Amarante do Maranhão,-46.800000,-5.040002,Amazônia
3008,MA_456,Nordeste,MA,Amarante do Maranhão,-46.800000,-5.220002,Amazônia
3036,MA_484,Nordeste,MA,Amarante do Maranhão,-46.800000,-5.399998,Cerrado
3059,MA_509,Nordeste,MA,Amarante do Maranhão,-46.800000,-5.579999,Cerrado
3061,MA_511,Nordeste,MA,Amarante do Maranhão,-46.439999,-5.579999,Cerrado
2693,MA_170,Nordeste,MA,Anajatuba,-44.639998,-3.240001,Amazônia
2694,MA_171,Nordeste,MA,Anajatuba,-44.460002,-3.240001,Amazônia
2720,MA_197,Nordeste,MA,Anajatuba,-44.639998,-3.420001,Amazônia
2730,MA_205,Nordeste,MA,Anapurus,-43.199998,-3.420001,Cerrado
2757,MA_233,Nordeste,MA,Anapurus,-43.019998,-3.600002,Cerrado
2660,MA_137,Nordeste,MA,Araguanã,-45.720001,-3.060000,Amazônia
2637,MA_104,Nordeste,MA,Araioses,-42.120000,-2.699999,Cerrado
2682,MA_157,Nordeste,MA,Araioses,-42.120000,-3.060000,Cerrado
2683,MA_158,Nordeste,MA,Araioses,-41.939999,-3.060000,Cerrado
2912,MA_372,Nordeste,MA,Arame,-45.900002,-4.680000,Amazônia
2944,MA_401,Nordeste,MA,Arame,-45.900002,-4.860001,Amazônia
2945,MA_402,Nordeste,MA,Arame,-45.720001,-4.860001,Amazônia
2981,MA_431,Nordeste,MA,Arame,-45.900002,-5.040002,Amazônia
3010,MA_460,Nordeste,MA,Arame,-46.079998,-5.220002,Amazônia
3011,MA_461,Nordeste,MA,Arame,-45.900002,-5.220002,Amazônia
2719,MA_196,Nordeste,MA,Arari,-44.819999,-3.420001,Amazônia
2747,MA_224,Nordeste,MA,Arari,-44.639998,-3.600002,Amazônia
2771,MA_249,Nordeste,MA,Arari,-44.639998,-3.779998,Amazônia
2646,MA_119,Nordeste,MA,Axixá,-44.100001,-2.880000,Amazônia
2870,MA_337,Nordeste,MA,Açailândia,-47.160001,-4.500000,Amazônia
2871,MA_338,Nordeste,MA,Açailândia,-46.980001,-4.500000,Amazônia
2900,MA_361,Nordeste,MA,Açailândia,-47.879999,-4.680000,Amazônia
2901,MA_362,Nordeste,MA,Açailândia,-47.699998,-4.680000,Amazônia
2903,MA_364,Nordeste,MA,Açailândia,-47.340002,-4.680000,Amazônia
2904,MA_365,Nordeste,MA,Açailândia,-47.160001,-4.680000,Amazônia
2905,MA_366,Nordeste,MA,Açailândia,-46.980001,-4.680000,Amazônia
2936,MA_391,Nordeste,MA,Açailândia,-47.699998,-4.860001,Amazônia
2937,MA_392,Nordeste,MA,Açailândia,-47.519998,-4.860001,Amazônia
2938,MA_393,Nordeste,MA,Açailândia,-47.340002,-4.860001,Amazônia
2939,MA_394,Nordeste,MA,Açailândia,-47.160001,-4.860001,Amazônia
2940,MA_395,Nordeste,MA,Açailândia,-46.980001,-4.860001,Amazônia
2975,MA_422,Nordeste,MA,Açailândia,-47.519998,-5.040002,Amazônia
2977,MA_424,Nordeste,MA,Açailândia,-47.160001,-5.040002,Amazônia
2978,MA_425,Nordeste,MA,Açailândia,-46.980001,-5.040002,Amazônia
2799,MA_274,Nordeste,MA,Bacabal,-44.639998,-3.959998,Amazônia
2827,MA_299,Nordeste,MA,Bacabal,-44.819999,-4.139999,Amazônia
2829,MA_300,Nordeste,MA,Bacabal,-44.639998,-4.139999,Cerrado
2853,MA_323,Nordeste,MA,Bacabal,-44.999999,-4.319999,Amazônia
2854,MA_324,Nordeste,MA,Bacabal,-44.819999,-4.319999,Amazônia
2645,MA_118,Nordeste,MA,Bacabeira,-44.280002,-2.880000,Amazônia
2663,MA_14,Nordeste,MA,Bacuri,-45.180000,-1.620000,Amazônia
2674,MA_15,Nordeste,MA,Bacuri,-44.999999,-1.620000,Amazônia
2742,MA_22,Nordeste,MA,Bacuri,-45.180000,-1.800001,Amazônia
3381,MA_90,Nordeste,MA,Bacurituba,-44.639998,-2.699999,Amazônia
3258,MA_726,Nordeste,MA,Balsas,-46.079998,-7.199999,Cerrado
3273,MA_742,Nordeste,MA,Balsas,-46.079998,-7.380000,Cerrado
3274,MA_743,Nordeste,MA,Balsas,-45.900002,-7.380000,Cerrado
3275,MA_744,Nordeste,MA,Balsas,-45.720001,-7.380000,Cerrado
3287,MA_755,Nordeste,MA,Balsas,-46.259999,-7.560000,Cerrado
3288,MA_756,Nordeste,MA,Balsas,-46.079998,-7.560000,Cerrado
3289,MA_757,Nordeste,MA,Balsas,-45.900002,-7.560000,Cerrado
3298,MA_765,Nordeste,MA,Balsas,-46.439999,-7.740001,Cerrado
3299,MA_766,Nordeste,MA,Balsas,-46.259999,-7.740001,Cerrado
3300,MA_767,Nordeste,MA,Balsas,-46.079998,-7.740001,Cerrado
3308,MA_774,Nordeste,MA,Balsas,-46.259999,-7.920001,Cerrado
3309,MA_775,Nordeste,MA,Balsas,-46.079998,-7.920001,Cerrado
3313,MA_779,Nordeste,MA,Balsas,-46.259999,-8.100002,Cerrado
3319,MA_784,Nordeste,MA,Balsas,-46.259999,-8.280002,Cerrado
3323,MA_788,Nordeste,MA,Balsas,-46.800000,-8.459998,Cerrado
3324,MA_789,Nordeste,MA,Balsas,-46.620000,-8.459998,Cerrado
3325,MA_790,Nordeste,MA,Balsas,-46.439999,-8.459998,Cerrado
3326,MA_791,Nordeste,MA,Balsas,-46.259999,-8.459998,Cerrado
3329,MA_794,Nordeste,MA,Balsas,-46.800000,-8.639999,Cerrado
3330,MA_795,Nordeste,MA,Balsas,-46.620000,-8.639999,Cerrado
3331,MA_796,Nordeste,MA,Balsas,-46.439999,-8.639999,Cerrado
3332,MA_797,Nordeste,MA,Balsas,-46.259999,-8.639999,Cerrado
3336,MA_800,Nordeste,MA,Balsas,-46.800000,-8.819999,Cerrado
3337,MA_801,Nordeste,MA,Balsas,-46.620000,-8.819999,Cerrado
3338,MA_802,Nordeste,MA,Balsas,-46.439999,-8.819999,Cerrado
3341,MA_805,Nordeste,MA,Balsas,-46.980001,-9.000000,Cerrado
3342,MA_806,Nordeste,MA,Balsas,-46.800000,-9.000000,Cerrado
3343,MA_807,Nordeste,MA,Balsas,-46.620000,-9.000000,Cerrado
3347,MA_811,Nordeste,MA,Balsas,-46.800000,-9.180000,Cerrado
3353,MA_817,Nordeste,MA,Balsas,-46.620000,-9.360001,Cerrado
3015,MA_465,Nordeste,MA,Barra do Corda,-45.180000,-5.220002,Cerrado
3016,MA_466,Nordeste,MA,Barra do Corda,-44.999999,-5.220002,Cerrado
3017,MA_467,Nordeste,MA,Barra do Corda,-44.819999,-5.220002,Cerrado
3041,MA_492,Nordeste,MA,Barra do Corda,-45.360000,-5.399998,Cerrado
3042,MA_493,Nordeste,MA,Barra do Corda,-45.180000,-5.399998,Cerrado
3043,MA_494,Nordeste,MA,Barra do Corda,-44.999999,-5.399998,Cerrado
3065,MA_517,Nordeste,MA,Barra do Corda,-45.360000,-5.579999,Cerrado
3066,MA_518,Nordeste,MA,Barra do Corda,-45.180000,-5.579999,Cerrado
3067,MA_519,Nordeste,MA,Barra do Corda,-44.999999,-5.579999,Cerrado
3087,MA_543,Nordeste,MA,Barra do Corda,-44.999999,-5.759999,Cerrado
2635,MA_100,Nordeste,MA,Barreirinhas,-42.840002,-2.699999,Cerrado
2653,MA_125,Nordeste,MA,Barreirinhas,-43.019998,-2.880000,Cerrado
2654,MA_126,Nordeste,MA,Barreirinhas,-42.840002,-2.880000,Cerrado
2677,MA_152,Nordeste,MA,Barreirinhas,-43.019998,-3.060000,Cerrado
2678,MA_153,Nordeste,MA,Barreirinhas,-42.840002,-3.060000,Cerrado
3314,MA_78,Nordeste,MA,Barreirinhas,-43.019998,-2.519999,Cerrado
3388,MA_99,Nordeste,MA,Barreirinhas,-43.019998,-2.699999,Cerrado
3177,MA_650,Nordeste,MA,Barão de Grajaú,-43.379999,-6.480001,Cerrado
3178,MA_651,Nordeste,MA,Barão de Grajaú,-43.199998,-6.480001,Cerrado
3179,MA_652,Nordeste,MA,Barão de Grajaú,-43.019998,-6.480001,Cerrado
3204,MA_677,Nordeste,MA,Barão de Grajaú,-43.019998,-6.660002,Cerrado
2673,MA_149,Nordeste,MA,Belágua,-43.559999,-3.060000,Cerrado
2675,MA_150,Nordeste,MA,Belágua,-43.379999,-3.060000,Cerrado
3245,MA_714,Nordeste,MA,Benedito Leite,-44.639998,-7.019998,Cerrado
3246,MA_715,Nordeste,MA,Benedito Leite,-44.460002,-7.019998,Cerrado
3247,MA_716,Nordeste,MA,Benedito Leite,-44.280002,-7.019998,Cerrado
3265,MA_734,Nordeste,MA,Benedito Leite,-44.639998,-7.199999,Cerrado
3086,MA_54,Nordeste,MA,Bequimão,-44.819999,-2.339998,Amazônia
3207,MA_68,Nordeste,MA,Bequimão,-44.819999,-2.519999,Amazônia
2919,MA_379,Nordeste,MA,Bernardo do Mearim,-44.639998,-4.680000,Cerrado
2740,MA_217,Nordeste,MA,Bom Jardim,-45.900002,-3.600002,Amazônia
2741,MA_218,Nordeste,MA,Bom Jardim,-45.720001,-3.600002,Amazônia
2787,MA_263,Nordeste,MA,Bom Jardim,-46.620000,-3.959998,Amazônia
2788,MA_264,Nordeste,MA,Bom Jardim,-46.439999,-3.959998,Amazônia
2789,MA_265,Nordeste,MA,Bom Jardim,-46.259999,-3.959998,Amazônia
2814,MA_287,Nordeste,MA,Bom Jardim,-46.980001,-4.139999,Amazônia
2815,MA_288,Nordeste,MA,Bom Jardim,-46.800000,-4.139999,Amazônia
2816,MA_289,Nordeste,MA,Bom Jardim,-46.620000,-4.139999,Amazônia
2818,MA_290,Nordeste,MA,Bom Jardim,-46.439999,-4.139999,Amazônia
2841,MA_312,Nordeste,MA,Bom Jardim,-46.980001,-4.319999,Amazônia
2842,MA_313,Nordeste,MA,Bom Jardim,-46.800000,-4.319999,Amazônia
2843,MA_314,Nordeste,MA,Bom Jardim,-46.620000,-4.319999,Amazônia
