regiao,uf,municipio,bioma,pontos,lon_min,lat_min,lon_max,lat_max
Sul,RS,Não-Me-Toque,Mata Atlântica,2,-52.9200,-28.4400,-52.7400,-28.4400
Sul,RS,Osório,Pampa,2,-50.4000,-30.0600,-50.2200,-29.8800
Sul,RS,Paim Filho,Mata Atlântica,1,-51.8400,-27.7200,-51.8400,-27.7200
Sul,RS,Palmares do Sul,Pampa,2,-50.4000,-30.4200,-50.4000,-30.2400
Sul,RS,Palmeira das Missões,Pampa,2,-53.4600,-27.9000,-53.2800,-27.9000
Sul,RS,Palmitinho,Mata Atlântica,1,-53.6400,-27.3600,-53.6400,-27.3600
Sul,RS,Panambi,Mata Atlântica,2,-53.6400,-28.2600,-53.4600,-28.2600
Sul,RS,Panambi,Pampa,1,-53.4600,-28.4400,-53.4600,-28.4400
Sul,RS,Pantano Grande,Pampa,2,-52.3800,-30.4200,-52.2000,-30.2400
Sul,RS,Paraí,Mata Atlântica,1,-51.8400,-28.6200,-51.8400,-28.6200
Sul,RS,Paraíso do Sul,Mata Atlântica,1,-53.1000,-29.7000,-53.1000,-29.7000
Sul,RS,Passo Fundo,Mata Atlântica,1,-52.3800,-28.2600,-52.3800,-28.2600
Sul,RS,Passo Fundo,Pampa,1,-52.5600,-28.2600,-52.5600,-28.2600
Sul,RS,Passo do Sobrado,Pampa,1,-52.2000,-29.7000,-52.2000,-29.7000
Sul,RS,Paulo Bento,Mata Atlântica,1,-52.3800,-27.7200,-52.3800,-27.7200
Sul,RS,Pedras Altas,Pampa,4,-53.8200,-32.0400,-53.6400,-31.6800
Sul,RS,Pejuçara,Mata Atlântica,1,-53.6400,-28.4400,-53.6400,-28.4400
Sul,RS,Pelotas,Pampa,4,-52.5600,-31.6800,-52.2000,-31.5000
Sul,RS,Pinhal Grande,Mata Atlântica,1,-53.2800,-29.3400,-53.2800,-29.3400
Sul,RS,Pinhal da Serra,Mata Atlântica,1,-51.1200,-27.9000,-51.1200,-27.9000
Sul,RS,Pinheiro Machado,Pampa,7,-53.4600,-31.8600,-53.2800,-31.1400
Sul,RS,Pirapó,Mata Atlântica,1,-55.2600,-28.0800,-55.2600,-28.0800
Sul,RS,Piratini,Pampa,11,-53.2800,-31.8600,-52.9200,-30.9600
Sul,RS,Planalto,Mata Atlântica,1,-53.1000,-27.3600,-53.1000,-27.3600
Sul,RS,Pontão,Pampa,1,-52.5600,-28.0800,-52.5600,-28.0800
Sul,RS,Porto Alegre,Pampa,2,-51.1200,-30.2400,-51.1200,-30.0600
Sul,RS,Porto Lucena,Mata Atlântica,1,-54.9000,-27.9000,-54.9000,-27.9000
Sul,RS,Porto Vera Cruz,Mata Atlântica,1,-54.9000,-27.7200,-54.9000,-27.7200
Sul,RS,Porto Xavier,Mata Atlântica,1,-55.0800,-27.9000,-55.0800,-27.9000
Sul,RS,Pouso Novo,Mata Atlântica,1,-52.2000,-29.1600,-52.2000,-29.1600
Sul,RS,Presidente Lucena,Mata Atlântica,1,-51.1200,-29.5200,-51.1200,-29.5200
Sul,RS,Progresso,Mata Atlântica,1,-52.3800,-29.1600,-52.3800,-29.1600
Sul,RS,Protásio Alves,Mata Atlântica,1,-51.4800,-28.8000,-51.4800,-28.8000
Sul,RS,Putinga,Mata Atlântica,1,-52.2000,-28.9800,-52.2000,-28.9800
Sul,RS,Quaraí,Pampa,8,-56.5200,-30.4200,-55.8000,-30.2400
Sul,RS,Quatro Irmãos,Pampa,1,-52.5600,-27.9000,-52.5600,-27.9000
Sul,RS,Quevedos,Pampa,2,-54.0000,-29.3400,-54.0000,-29.1600
Sul,RS,Quinze de Novembro,Mata Atlântica,1,-53.1000,-28.8000,-53.1000,-28.8000
Sul,RS,Redentora,Mata Atlântica,1,-53.6400,-27.5400,-53.6400,-27.5400
Sul,RS,Relvado,Mata Atlântica,1,-52.0200,-29.1600,-52.0200,-29.1600
Sul,RS,Restinga Sêca,Pampa,3,-53.4600,-29.8800,-53.2800,-29.7000
Sul,RS,Rio Grande,Pampa,8,-52.5600,-32.5800,-52.2000,-31.8600
Sul,RS,Rio Pardo,Pampa,9,-52.7400,-30.2400,-52.2000,-29.8800
Sul,RS,Riozinho,Mata Atlântica,2,-50.4000,-29.7000,-50.4000,-29.5200
Sul,RS,Roca Sales,Mata Atlântica,2,-51.8400,-29.3400,-51.8400,-29.1600
Sul,RS,Rolador,Mata Atlântica,1,-54.9000,-28.2600,-54.9000,-28.2600
Sul,RS,Rolante,Mata Atlântica,1,-50.5800,-29.7000,-50.5800,-29.7000
Sul,RS,Ronda Alta,Pampa,1,-52.7400,-27.9000,-52.7400,-27.9000
Sul,RS,Roque Gonzales,Mata Atlântica,1,-55.0800,-28.0800,-55.0800,-28.0800
Sul,RS,Rosário do Sul,Pampa,11,-55.6200,-30.6000,-54.7200,-30.0600
Sul,RS,Saldanha Marinho,Mata Atlântica,1,-53.1000,-28.4400,-53.1000,-28.4400
Sul,RS,Sananduva,Mata Atlântica,1,-51.8400,-27.9000,-51.8400,-27.9000
Sul,RS,Sant'Ana do Livramento,Pampa,22,-56.1600,-31.3200,-55.0800,-30.4200
Sul,RS,Santa Bárbara do Sul,Pampa,2,-53.2800,-28.4400,-53.2800,-28.2600
Sul,RS,Santa Cruz do Sul,Mata Atlântica,2,-52.3800,-29.7000,-52.3800,-29.5200
Sul,RS,Santa Margarida do Sul,Pampa,3,-54.1800,-30.4200,-54.0000,-30.2400
Sul,RS,Santa Maria,Mata Atlântica,2,-53.8200,-29.7000,-53.6400,-29.7000
Sul,RS,Santa Maria,Pampa,4,-54.0000,-29.8800,-53.6400,-29.7000
Sul,RS,Santa Maria do Herval,Mata Atlântica,1,-50.9400,-29.5200,-50.9400,-29.5200
Sul,RS,Santa Rosa,Mata Atlântica,1,-54.5400,-27.9000,-54.5400,-27.9000
Sul,RS,Santa Vitória do Palmar,Pampa,16,-53.4600,-33.6600,-52.5600,-32.7600
Sul,RS,Santana da Boa Vista,Pampa,4,-53.2800,-30.9600,-53.1000,-30.7800
Sul,RS,Santiago,Mata Atlântica,1,-54.7200,-29.3400,-54.7200,-29.3400
Sul,RS,Santiago,Pampa,5,-55.0800,-29.1600,-54.7200,-28.9800
Sul,RS,Santo Antônio da Patrulha,Pampa,2,-50.5800,-29.8800,-50.4000,-29.8800
Sul,RS,Santo Antônio das Missões,Pampa,6,-55.6200,-28.6200,-55.2600,-28.2600
Sul,RS,Santo Augusto,Pampa,1,-53.8200,-27.9000,-53.8200,-27.9000
Sul,RS,Santo Cristo,Mata Atlântica,1,-54.7200,-27.7200,-54.7200,-27.7200
Sul,RS,Santo Expedito do Sul,Mata Atlântica,1,-51.6600,-27.9000,-51.6600,-27.9000
Sul,RS,Santo Ângelo,Pampa,2,-54.3600,-28.2600,-54.1800,-28.2600
Sul,RS,Sarandi,Mata Atlântica,1,-52.9200,-27.9000,-52.9200,-27.9000
Sul,RS,Segredo,Mata Atlântica,1,-52.9200,-29.3400,-52.9200,-29.3400
Sul,RS,Senador Salgado Filho,Pampa,1,-54.5400,-28.0800,-54.5400,-28.0800
Sul,RS,Serafina Corrêa,Mata Atlântica,1,-52.0200,-28.6200,-52.0200,-28.6200
Sul,RS,Sertão Santana,Pampa,1,-51.6600,-30.4200,-51.6600,-30.4200
Sul,RS,Sinimbu,Mata Atlântica,2,-52.7400,-29.5200,-52.5600,-29.3400
Sul,RS,Soledade,Mata Atlântica,2,-52.5600,-28.8000,-52.3800,-28.8000
Sul,RS,São Borja,Pampa,11,-56.1600,-28.9800,-55.4400,-28.4400
Sul,RS,São Francisco de Assis,Mata Atlântica,1,-55.0800,-29.3400,-55.0800,-29.3400
Sul,RS,São Francisco de Assis,Pampa,5,-55.4400,-29.5200,-54.9000,-29.3400
Sul,RS,São Francisco de Paula,Mata Atlântica,10,-50.7600,-29.5200,-50.2200,-28.8000
Sul,RS,São Gabriel,Pampa,14,-54.7200,-30.6000,-54.0000,-30.0600
Sul,RS,São Jerônimo,Pampa,2,-52.0200,-30.4200,-51.8400,-30.0600
Sul,RS,São José do Norte,Pampa,3,-52.0200,-32.0400,-51.4800,-31.6800
Sul,RS,São José do Ouro,Mata Atlântica,1,-51.6600,-27.7200,-51.6600,-27.7200
Sul,RS,São José do Sul,Mata Atlântica,1,-51.4800,-29.5200,-51.4800,-29.5200
Sul,RS,São José dos Ausentes,Mata Atlântica,2,-50.0400,-28.8000,-49.8600,-28.6200
Sul,RS,São Lourenço do Sul,Pampa,7,-52.3800,-31.5000,-51.8400,-31.1400
Sul,RS,São Luiz Gonzaga,Pampa,3,-55.0800,-28.4400,-54.7200,-28.4400
Sul,RS,São Marcos,Mata Atlântica,1,-51.1200,-28.9800,-51.1200,-28.9800
Sul,RS,São Martinho,Mata Atlântica,1,-54.0000,-27.7200,-54.0000,-27.7200
Sul,RS,São Martinho da Serra,Pampa,2,-54.0000,-29.5200,-53.8200,-29.5200
Sul,RS,São Miguel das Missões,Mata Atlântica,1,-54.5400,-28.4400,-54.5400,-28.4400
Sul,RS,São Miguel das Missões,Pampa,5,-54.7200,-28.9800,-54.3600,-28.6200
Sul,RS,São Nicolau,Pampa,1,-55.2600,-28.2600,-55.2600,-28.2600
Sul,RS,São Pedro do Butiá,Mata Atlântica,1,-54.9000,-28.0800,-54.9000,-28.0800
Sul,RS,São Pedro do Sul,Mata Atlântica,1,-54.1800,-29.5200,-54.1800,-29.5200
Sul,RS,São Pedro do Sul,Pampa,1,-54.3600,-29.7000,-54.3600,-29.7000
Sul,RS,São Sepé,Pampa,6,-53.8200,-30.2400,-53.2800,-30.0600
Sul,RS,São Valentim,Mata Atlântica,1,-52.5600,-27.5400,-52.5600,-27.5400
Sul,RS,São Vicente do Sul,Pampa,4,-55.0800,-29.7000,-54.5400,-29.7000
Sul,RS,Tapejara,Mata Atlântica,1,-52.0200,-28.0800,-52.0200,-28.0800
Sul,RS,Tapera,Mata Atlântica,1,-52.9200,-28.6200,-52.9200,-28.6200
Sul,RS,Tapes,Pampa,3,-51.4800,-30.7800,-51.3000,-30.6000
Sul,RS,Taquara,Mata Atlântica,2,-50.9400,-29.7000,-50.7600,-29.7000
Sul,RS,Taquari,Mata Atlântica,1,-51.8400,-29.7000,-51.8400,-29.7000
Sul,RS,Taquaruçu do Sul,Mata Atlântica,1,-53.4600,-27.3600,-53.4600,-27.3600
Sul,RS,Tavares,Pampa,1,-51.1200,-31.3200,-51.1200,-31.3200
Sul,RS,Tenente Portela,Mata Atlântica,1,-53.8200,-27.3600,-53.8200,-27.3600
Sul,RS,Teutônia,Mata Atlântica,1,-51.8400,-29.5200,-51.8400,-29.5200
Sul,RS,Tio Hugo,Mata Atlântica,1,-52.5600,-28.6200,-52.5600,-28.6200
Sul,RS,Tiradentes do Sul,Mata Atlântica,1,-54.1800,-27.3600,-54.1800,-27.3600
Sul,RS,Toropi,Mata Atlântica,1,-54.3600,-29.5200,-54.3600,-29.5200
Sul,RS,Trindade do Sul,Mata Atlântica,1,-52.9200,-27.5400,-52.9200,-27.5400
Sul,RS,Triunfo,Pampa,3,-51.6600,-29.8800,-51.4800,-29.7000
Sul,RS,Três Arroios,Mata Atlântica,1,-52.2000,-27.5400,-52.2000,-27.5400
Sul,RS,Três Coroas,Mata Atlântica,1,-50.7600,-29.5200,-50.7600,-29.5200
Sul,RS,Três Forquilhas,Mata Atlântica,1,-50.0400,-29.5200,-50.0400,-29.5200
Sul,RS,Três de Maio,Mata Atlântica,2,-54.3600,-27.7200,-54.1800,-27.7200
Sul,RS,Tunas,Mata Atlântica,1,-52.9200,-29.1600,-52.9200,-29.1600
Sul,RS,Tupanci do Sul,Mata Atlântica,1,-51.4800,-27.9000,-51.4800,-27.9000
Sul,RS,Tupanciretã,Pampa,6,-54.3600,-29.1600,-53.6400,-28.9800
Sul,RS,Tuparendi,Mata Atlântica,1,-54.5400,-27.7200,-54.5400,-27.7200
Sul,RS,Unistalda,Pampa,3,-55.2600,-29.1600,-55.0800,-28.9800
Sul,RS,União da Serra,Mata Atlântica,1,-52.0200,-28.8000,-52.0200,-28.8000
Sul,RS,Uruguaiana,Pampa,17,-57.2400,-30.0600,-56.1600,-29.5200
Sul,RS,Vacaria,Mata Atlântica,6,-50.9400,-28.6200,-50.7600,-28.0800
Sul,RS,Vale do Sol,Mata Atlântica,1,-52.7400,-29.5200,-52.7400,-29.5200
Sul,RS,Venâncio Aires,Mata Atlântica,2,-52.2000,-29.7000,-52.0200,-29.5200
Sul,RS,Vera Cruz,Mata Atlântica,1,-52.5600,-29.7000,-52.5600,-29.7000
Sul,RS,Veranópolis,Mata Atlântica,1,-51.4800,-28.9800,-51.4800,-28.9800
Sul,RS,Viadutos,Mata Atlântica,1,-52.0200,-27.5400,-52.0200,-27.5400
Sul,RS,Viamão,Pampa,5,-50.9400,-30.4200,-50.7600,-30.0600
Sul,RS,Vicente Dutra,Mata Atlântica,1,-53.4600,-27.1800,-53.4600,-27.1800
Sul,RS,Victor Graeff,Mata Atlântica,1,-52.7400,-28.6200,-52.7400,-28.6200
Sul,RS,Vila Nova do Sul,Pampa,1,-53.8200,-30.4200,-53.8200,-30.4200
Sul,RS,Vista Alegre do Prata,Mata Atlântica,1,-51.8400,-28.8000,-51.8400,-28.8000
Sul,RS,Água Santa,Mata Atlântica,1,-52.0200,-28.2600,-52.0200,-28.2600
Sul,RS,"Área Operacional ""Lagoa dos Patos""",Pampa,1,-51.3000,-31.5000,-51.3000,-31.5000
Sul,SC,Abdon Batista,Mata Atlântica,1,-51.1200,-27.5400,-51.1200,-27.5400
Sul,SC,Abelardo Luz,Mata Atlântica,5,-52.3800,-26.6400,-52.1100,-26.4600
Sul,SC,Agrolândia,Mata Atlântica,2,-49.8600,-27.5400,-49.7700,-27.4500
Sul,SC,Agronômica,Mata Atlântica,1,-49.6800,-27.3600,-49.6800,-27.3600
Sul,SC,Alfredo Wagner,Mata Atlântica,7,-49.5000,-27.8100,-49.2300,-27.6300
Sul,SC,Alto Bela Vista,Mata Atlântica,1,-51.9750,-27.4050,-51.9750,-27.4050
Sul,SC,Anchieta,Mata Atlântica,2,-53.4150,-26.5500,-53.2800,-26.4600
Sul,SC,Angelina,Mata Atlântica,7,-49.2300,-27.6300,-48.9600,-27.4500
Sul,SC,Anita Garibaldi,Mata Atlântica,7,-51.2100,-27.8100,-51.0300,-27.6300
Sul,SC,Anitápolis,Mata Atlântica,3,-49.2300,-27.9000,-49.1400,-27.8100
Sul,SC,Antônio Carlos,Mata Atlântica,3,-48.8700,-27.5400,-48.7800,-27.4500
Sul,SC,Apiúna,Mata Atlântica,4,-49.4100,-27.1800,-49.3200,-27.0900
Sul,SC,Arabutã,Mata Atlântica,2,-52.2000,-27.1800,-52.2000,-27.1350
Sul,SC,Araquari,Mata Atlântica,2,-48.7800,-26.5500,-48.6900,-26.4600
Sul,SC,Araranguá,Mata Atlântica,1,-49.3200,-28.8900,-49.3200,-28.8900
Sul,SC,Armazém,Mata Atlântica,3,-49.0500,-28.2600,-48.9600,-28.1700
Sul,SC,Arroio Trinta,Mata Atlântica,1,-51.3000,-26.9100,-51.3000,-26.9100
Sul,SC,Ascurra,Mata Atlântica,2,-49.4100,-27.0000,-49.3200,-27.0000
Sul,SC,Atalanta,Mata Atlântica,1,-49.7700,-27.4500,-49.7700,-27.4500
Sul,SC,Balneário Arroio do Silva,Mata Atlântica,2,-49.5000,-29.0700,-49.4100,-28.9800
Sul,SC,Balneário Barra do Sul,Mata Atlântica,2,-48.6900,-26.4600,-48.6000,-26.4600
Sul,SC,Balneário Camboriú,Mata Atlântica,1,-48.6000,-27.0000,-48.6000,-27.0000
Sul,SC,Balneário Gaivota,Mata Atlântica,1,-49.5900,-29.1600,-49.5900,-29.1600
Sul,SC,Balneário Piçarras,Mata Atlântica,1,-48.6900,-26.7300,-48.6900,-26.7300
Sul,SC,Balneário Rincão,Mata Atlântica,1,-49.2300,-28.8000,-49.2300,-28.8000
Sul,SC,Barra Bonita,Mata Atlântica,3,-53.4600,-26.7300,-53.4150,-26.5950
Sul,SC,Bela Vista do Toldo,Mata Atlântica,3,-50.5800,-26.4600,-50.4900,-26.3700
Sul,SC,Belmonte,Mata Atlântica,1,-53.6400,-26.8200,-53.6400,-26.8200
Sul,SC,Benedito Novo,Mata Atlântica,3,-49.5000,-26.9100,-49.4100,-26.7300
Sul,SC,Biguaçu,Mata Atlântica,3,-48.7800,-27.4500,-48.6900,-27.3600
Sul,SC,Blumenau,Mata Atlântica,4,-49.1400,-27.0900,-49.0500,-26.7300
Sul,SC,Bocaina do Sul,Mata Atlântica,2,-49.9500,-27.8100,-49.8600,-27.7200
Sul,SC,Bom Jardim da Serra,Mata Atlântica,4,-49.6800,-28.4400,-49.5900,-28.1700
Sul,SC,Bom Retiro,Mata Atlântica,4,-49.6800,-27.9000,-49.5000,-27.7200
Sul,SC,Bombinhas,Mata Atlântica,1,-48.5100,-27.1800,-48.5100,-27.1800
Sul,SC,Botuverá,Mata Atlântica,4,-49.2300,-27.2700,-49.0500,-27.1800
Sul,SC,Braço do Norte,Mata Atlântica,1,-49.1400,-28.2600,-49.1400,-28.2600
Sul,SC,Brunópolis,Mata Atlântica,2,-50.9400,-27.3600,-50.7600,-27.3600
Sul,SC,Brusque,Mata Atlântica,2,-48.9600,-27.1800,-48.8700,-27.0000
Sul,SC,Caibi,Mata Atlântica,2,-53.2800,-27.0000,-53.2350,-27.0000
Sul,SC,Calmon,Mata Atlântica,1,-51.0300,-26.5500,-51.0300,-26.5500
Sul,SC,Camboriú,Mata Atlântica,2,-48.7800,-27.0900,-48.6900,-27.0000
Sul,SC,Campo Alegre,Mata Atlântica,2,-49.2300,-26.1000,-49.1400,-26.1000
Sul,SC,Campo Belo do Sul,Mata Atlântica,5,-50.8950,-28.0350,-50.7600,-27.7200
Sul,SC,Campos Novos,Mata Atlântica,7,-51.5250,-27.6300,-51.1200,-27.3600
Sul,SC,Canelinha,Mata Atlântica,2,-48.8700,-27.2700,-48.7800,-27.1800
Sul,SC,Canoinhas,Mata Atlântica,7,-50.5800,-26.4600,-50.4000,-26.1000
Sul,SC,Capinzal,Mata Atlântica,3,-51.7050,-27.4050,-51.5700,-27.3600
Sul,SC,Capivari de Baixo,Mata Atlântica,1,-48.9600,-28.4400,-48.9600,-28.4400
Sul,SC,Capão Alto,Mata Atlântica,7,-50.7600,-28.2600,-50.4000,-27.9000
Sul,SC,Catanduvas,Mata Atlântica,1,-51.6600,-27.0000,-51.6600,-27.0000
Sul,SC,Caxambu do Sul,Mata Atlântica,1,-52.9200,-27.1800,-52.9200,-27.1800
Sul,SC,Caçador,Mata Atlântica,46,-51.3900,-26.8650,-50.8050,-26.6400
Sul,SC,Celso Ramos,Mata Atlântica,3,-51.4350,-27.6750,-51.3000,-27.5850
Sul,SC,Cerro Negro,Mata Atlântica,3,-51.0300,-27.9000,-50.9400,-27.6300
Sul,SC,Chapadão do Lageado,Mata Atlântica,2,-49.5900,-27.6300,-49.5000,-27.5400
Sul,SC,Chapecó,Mata Atlântica,6,-52.7400,-27.2700,-52.5600,-26.9550
Sul,SC,Cocal do Sul,Mata Atlântica,1,-49.3200,-28.6200,-49.3200,-28.6200
Sul,SC,Concórdia,Mata Atlântica,11,-52.2000,-27.3600,-51.8400,-27.1350
Sul,SC,Coronel Freitas,Mata Atlântica,2,-52.7400,-26.9100,-52.6500,-26.8200
Sul,SC,Correia Pinto,Mata Atlântica,2,-50.4000,-27.6300,-50.2200,-27.5400
Sul,SC,Corupá,Mata Atlântica,3,-49.4100,-26.4600,-49.2300,-26.3700
Sul,SC,Criciúma,Mata Atlântica,1,-49.4100,-28.7100,-49.4100,-28.7100
Sul,SC,Cunhataí,Mata Atlântica,1,-53.1000,-27.0000,-53.1000,-27.0000
Sul,SC,Curitibanos,Mata Atlântica,5,-50.6700,-27.4500,-50.5800,-27.0900
Sul,SC,Descanso,Mata Atlântica,1,-53.4600,-26.8200,-53.4600,-26.8200
Sul,SC,Dionísio Cerqueira,Mata Atlântica,1,-53.6400,-26.2800,-53.6400,-26.2800
Sul,SC,Dona Emma,Mata Atlântica,2,-49.8600,-27.0000,-49.6800,-27.0000
Sul,SC,Doutor Pedrinho,Mata Atlântica,4,-49.5900,-26.7300,-49.5000,-26.6400
Sul,SC,Ermo,Mata Atlântica,1,-49.6800,-28.9800,-49.6800,-28.9800
Sul,SC,Erval Velho,Mata Atlântica,2,-51.5250,-27.3150,-51.3900,-27.2700
Sul,SC,Faxinal dos Guedes,Mata Atlântica,2,-52.2900,-26.8200,-52.2000,-26.8200
Sul,SC,Florianópolis,Mata Atlântica,3,-48.5100,-27.7200,-48.4200,-27.4500
Sul,SC,Formosa do Sul,Mata Atlântica,1,-52.8300,-26.5950,-52.8300,-26.5950
Sul,SC,Forquilhinha,Mata Atlântica,1,-49.5000,-28.8000,-49.5000,-28.8000
Sul,SC,Fraiburgo,Mata Atlântica,1,-50.9400,-27.0000,-50.9400,-27.0000
Sul,SC,Frei Rogério,Mata Atlântica,1,-50.7600,-27.1800,-50.7600,-27.1800
Sul,SC,Garopaba,Mata Atlântica,1,-48.6900,-28.0800,-48.6900,-28.0800
Sul,SC,Garuva,Mata Atlântica,4,-48.9600,-26.1000,-48.7800,-26.0100
Sul,SC,Gaspar,Mata Atlântica,3,-49.0500,-27.0000,-48.8700,-26.9100
Sul,SC,Governador Celso Ramos,Mata Atlântica,1,-48.6000,-27.3600,-48.6000,-27.3600
Sul,SC,Grão-Pará,Mata Atlântica,2,-49.3200,-28.1700,-49.3200,-28.0800
Sul,SC,Guabiruba,Mata Atlântica,1,-49.0500,-27.0900,-49.0500,-27.0900
Sul,SC,Guaramirim,Mata Atlântica,1,-48.9600,-26.4600,-48.9600,-26.4600
Sul,SC,Guatambú,Mata Atlântica,1,-52.8300,-27.0900,-52.8300,-27.0900
Sul,SC,Herval d'Oeste,Mata Atlântica,3,-51.4800,-27.1800,-51.3900,-27.1350
Sul,SC,Ibiam,Mata Atlântica,1,-51.3000,-27.1800,-51.3000,-27.1800
Sul,SC,Ibicaré,Mata Atlântica,2,-51.3900,-27.1350,-51.3900,-27.0900
Sul,SC,Ibirama,Mata Atlântica,1,-49.5000,-27.0000,-49.5000,-27.0000
Sul,SC,Ilhota,Mata Atlântica,1,-48.8700,-26.8200,-48.8700,-26.8200
Sul,SC,Imaruí,Mata Atlântica,3,-48.8700,-28.3500,-48.7800,-28.1700
Sul,SC,Imbituba,Mata Atlântica,1,-48.6900,-28.1700,-48.6900,-28.1700
Sul,SC,Indaial,Mata Atlântica,2,-49.2300,-27.0900,-49.2300,-27.0000
Sul,SC,Ipira,Mata Atlântica,2,-51.7950,-27.3600,-51.7500,-27.3600
Sul,SC,Iporã do Oeste,Mata Atlântica,2,-53.4600,-27.0000,-53.4600,-26.9550
Sul,SC,Ipuaçu,Mata Atlântica,1,-52.5150,-26.7750,-52.5150,-26.7750
Sul,SC,Ipumirim,Mata Atlântica,1,-52.2000,-27.0000,-52.2000,-27.0000
Sul,SC,Irani,Mata Atlântica,1,-51.9300,-27.0000,-51.9300,-27.0000
Sul,SC,Irati,Mata Atlântica,1,-52.9200,-26.6400,-52.9200,-26.6400
Sul,SC,Irineópolis,Mata Atlântica,3,-50.7600,-26.4600,-50.7600,-26.2800
Sul,SC,Itaiópolis,Mata Atlântica,9,-50.0400,-26.6400,-49.7700,-26.2800
Sul,SC,Itajaí,Mata Atlântica,2,-48.7800,-27.0000,-48.6900,-26.9100
Sul,SC,Itapema,Mata Atlântica,1,-48.6000,-27.0900,-48.6000,-27.0900
Sul,SC,Itapiranga,Mata Atlântica,4,-53.7750,-27.1800,-53.6400,-27.0450
Sul,SC,Itapoá,Mata Atlântica,2,-48.6900,-26.1000,-48.6900,-26.0100
Sul,SC,Ituporanga,Mata Atlântica,3,-49.5000,-27.5400,-49.4100,-27.3600
Sul,SC,Itá,Mata Atlântica,1,-52.4250,-27.2250,-52.4250,-27.2250
Sul,SC,Içara,Mata Atlântica,1,-49.3200,-28.8000,-49.3200,-28.8000
Sul,SC,Jacinto Machado,Mata Atlântica,4,-49.8600,-29.0700,-49.7700,-28.8900
Sul,SC,Jaguaruna,Mata Atlântica,3,-49.0500,-28.7100,-48.8700,-28.6200
Sul,SC,Jaraguá do Sul,Mata Atlântica,3,-49.2300,-26.5500,-49.0500,-26.3700
Sul,SC,Joaçaba,Mata Atlântica,3,-51.6600,-27.1800,-51.5700,-27.0900
Sul,SC,Joinville,Mata Atlântica,8,-49.1400,-26.3700,-48.8700,-26.1000
Sul,SC,José Boiteux,Mata Atlântica,4,-49.6800,-27.0000,-49.5900,-26.8200
Sul,SC,Jupiá,Mata Atlântica,1,-52.7400,-26.4600,-52.7400,-26.4600
Sul,SC,Lages,Mata Atlântica,10,-50.6700,-28.3500,-50.0400,-27.7200
Sul,SC,Laguna,Mata Atlântica,1,-48.7800,-28.5300,-48.7800,-28.5300
Sul,SC,Lauro Müller,Mata Atlântica,1,-49.5000,-28.3500,-49.5000,-28.3500
Sul,SC,Lebon Régis,Mata Atlântica,5,-50.7600,-27.0000,-50.6700,-26.7300
Sul,SC,Leoberto Leal,Mata Atlântica,4,-49.3200,-27.6300,-49.2300,-27.3600
Sul,SC,Lindóia do Sul,Mata Atlântica,1,-52.0200,-27.0000,-52.0200,-27.0000
Sul,SC,Lontras,Mata Atlântica,1,-49.5000,-27.1800,-49.5000,-27.1800
Sul,SC,Luzerna,Mata Atlântica,1,-51.4800,-27.1350,-51.4800,-27.1350
Sul,SC,Macieira,Mata Atlântica,1,-51.3000,-26.8200,-51.3000,-26.8200
Sul,SC,Mafra,Mata Atlântica,6,-50.1300,-26.2800,-49.6800,-26.1000
Sul,SC,Major Gercino,Mata Atlântica,2,-49.1400,-27.4500,-48.9600,-27.3600
Sul,SC,Major Vieira,Mata Atlântica,4,-50.4000,-26.6400,-50.3100,-26.4600
Sul,SC,Marema,Mata Atlântica,1,-52.5600,-26.8200,-52.5600,-26.8200
Sul,SC,Massaranduba,Mata Atlântica,2,-49.0500,-26.6400,-48.9600,-26.5500
Sul,SC,Matos Costa,Mata Atlântica,2,-51.1200,-26.4600,-51.0300,-26.4600
Sul,SC,Mirim Doce,Mata Atlântica,4,-50.2200,-27.2700,-50.0400,-27.1800
Sul,SC,Mondaí,Mata Atlântica,3,-53.5050,-27.0900,-53.4150,-27.0450
Sul,SC,Monte Carlo,Mata Atlântica,1,-50.9400,-27.1800,-50.9400,-27.1800
Sul,SC,Monte Castelo,Mata Atlântica,3,-50.3100,-26.8200,-50.2200,-26.6400
Sul,SC,Morro Grande,Mata Atlântica,2,-49.7700,-28.8000,-49.6800,-28.7100
Sul,SC,Morro da Fumaça,Mata Atlântica,1,-49.2300,-28.6200,-49.2300,-28.6200
Sul,SC,Navegantes,Mata Atlântica,1,-48.7800,-26.8200,-48.7800,-26.8200
Sul,SC,Nova Itaberaba,Mata Atlântica,2,-52.8750,-27.0000,-52.7850,-26.9550
Sul,SC,Nova Trento,Mata Atlântica,3,-49.1400,-27.3600,-49.0500,-27.2700
Sul,SC,Nova Veneza,Mata Atlântica,2,-49.5900,-28.7100,-49.5000,-28.7100
Sul,SC,Orleans,Mata Atlântica,7,-49.5000,-28.3500,-49.2300,-28.1700
Sul,SC,Otacílio Costa,Mata Atlântica,4,-50.0400,-27.6300,-49.8600,-27.3600
Sul,SC,Ouro,Mata Atlântica,2,-51.7500,-27.2700,-51.6150,-27.2700
Sul,SC,Paial,Mata Atlântica,2,-52.5150,-27.2250,-52.4700,-27.1800
Sul,SC,Painel,Mata Atlântica,2,-50.1300,-27.9000,-50.0400,-27.9000
Sul,SC,Palhoça,,1,-48.6000,-27.8100,-48.6000,-27.8100
